OBJECTID,DOWLKNUM,LK_PCTLTRL,LK_LZACRES,LK_LZDEPTH,AREA,ACRES,PERFEET,PERIMETER,LAKE_NAME,Shape_Length,Shape_Area
103240,47002600,67.65000153,113.61,15,459755.606,113.606,31263.35,9529.088,Long,9529.088002,459755.6033
103241,47003200,77.04000092,156.25,15,632319.713,156.246,25037.833,7631.547,Spring,7631.546737,632319.7003
103242,47003800,55.09999847,382.14,15,1546514.237,382.144,53412.069,16280.031,Big Swan,16280.03134,1546514.222
103243,47004200,61.34999847,94.27,15,381493.034,94.267,18876.641,5753.612,Betty,5753.611546,381493.0304
103244,47004600,95.09999847,2318.68,15,9383587.635,2318.685,85813.704,26156.096,Washington,26156.09548,9383587.681
103245,47004901,44.06000137,376.55,15,1523865.01,376.547,52070.061,15870.986,Belle Lake,15870.98554,1523865.025
103246,47005000,39.63000107,114.89,15,464956.051,114.891,28568.535,8707.707,Manuella,8707.706937,464956.0189
103247,47006100,88.98999786,170.07,15,688257.093,170.068,22817.26,6954.715,Willie,6954.71415,688257.0779
103248,47006200,80.90000153,193.01,15,781107.616,193.012,22649.499,6903.581,Greenleaf,6903.581446,781107.6109
103249,47006400,60.09000015,115.68,15,468155.334,115.681,30303.793,9236.615,Erie,9236.614505,468155.3195
103250,47006800,50.36999893,300.41,15,1215739.771,300.409,43610.11,13292.388,Stella,13292.38824,1215739.718
103251,47008200,60.56999969,92.01,15,372347.551,92.007,21881.341,6669.446,Dunns,6669.44576,372347.5525
103252,47008800,37.70999908,43.93,15,177797.787,43.934,16856.828,5137.971,Richardson,5137.971503,177797.7667
103253,47009500,90.66000366,479.66,15,1941154.172,479.659,45011.6,13719.563,Clear,13719.56279,1941154.189
103254,47009600,68.87999725,25.74,15,104167.84,25.74,9805.103,2988.601,Little Mud,2988.601336,104167.843
103255,47010200,100,266.33,15,1077823.321,266.33,12462.081,3798.454,Round,3798.453796,1077823.325
103256,47010600,98.80000305,138.53,15,560632.984,138.532,16113.219,4911.319,Hoff,4911.318574,560632.9905
103257,47011900,30.43000031,175.76,15,711305.735,175.764,45373.887,13829.989,Minnie-Belle,13829.98888,711305.7318
103258,47012700,100,119.36,15,483028.386,119.356,9900.683,3017.734,Goose,3017.734182,483028.386
103259,47012900,99.98999786,552.77,15,2237016.749,552.767,51335.579,15647.116,Star,15647.11601,2237016.727
103260,47013402,83.30999756,507.57,15,2054120.184,507.573,31662.263,9650.677,Ripley (west portion),9650.677186,2054120.189
103261,47015900,100,225.75,15,913582.986,225.746,15289.817,4660.346,Thompson,4660.345583,913582.9865
103262,47017700,100,787.03,15,3185071.52,787.031,44779.113,13648.701,Long,13648.70159,3185071.531
103263,47018300,97.62000275,273.98,15,1108772.202,273.978,20073.075,6118.286,Hope,6118.285694,1108772.212
103264,47026400,100,62.78,15,254079.166,62.783,8877.481,2705.862,Unnamed,2705.861617,254079.173
103265,48000200,11.51000023,14759.78,15,59732000.8,14759.777,1094926.371,333734.225,Mille Lacs,333734.2272,59732000.93
103266,48001100,80.27999878,25.17,15,101847.301,25.166,9249.347,2819.21,Black Bass,2819.209987,101847.3121
103267,48001200,100,584.89,15,2366997.482,584.885,23190.474,7068.471,Shakopee,7068.470946,2366997.487
103268,49000500,46.08000183,64.09,15,259355.575,64.087,26197.921,7985.142,Peavy,7985.142369,259355.5799
103269,49001500,54.31999969,68.59,15,277593.472,68.593,22413.637,6831.69,Long,6831.690167,277593.4697
103270,49001600,56.38000107,622.01,15,2517248.12,622.012,75205.324,22922.629,Sullivan,22922.62798,2517248.12
103271,49001900,49.41999817,66.2,15,267888.576,66.195,20430.549,6227.244,Round,6227.243851,267888.5685
103272,49002400,43.16999817,79.73,15,322672.275,79.732,33390.235,10177.364,Pierz,10177.3638,322672.2702
103273,49003500,50.95999908,92.99,15,376317.581,92.988,21770.437,6635.643,Green Prairie Fish,6635.642493,376317.5936
103274,49003600,59.40000153,190.97,15,772862.375,190.974,60978.627,18586.323,Sylvan,18586.32164,772862.3557
103275,49005600,80.52999878,103.5,15,418848.995,103.498,14257.994,4345.845,Round,4345.84569,418849.0032
103276,49006400,99.20999908,28.27,15,114420.801,28.273,6123.12,1866.332,Fosdick,1866.332433,114420.8034
103277,49006800,100,20,15,80925.918,19.997,3802.637,1159.047,Cockburn,1159.047386,80925.91316
103278,49007300,71.31999969,29.25,15,118364.945,29.248,12934.907,3942.572,Alott,3942.571357,118364.9411
103279,49007700,85.97000122,14.14,15,57233.885,14.142,6752.87,2058.281,Unnamed,2058.281457,57233.88706
103280,49007900,31.09000015,843.85,15,3415017.171,843.851,170118.189,51852.128,Alexander,51852.12808,3415017.148
103281,49008000,73.69999695,386.79,15,1565301.503,386.786,75930.447,23143.646,Placid,23143.64665,1565301.472
103282,49008100,47.97999954,83.56,15,338171.529,83.562,29288.693,8927.212,Pine,8927.211829,338171.5318
103283,49008400,100,44.95,15,181905.61,44.949,8350.157,2545.133,Stony,2545.132781,181905.6094
103284,49010800,43.43000031,13.74,15,55618.473,13.743,12582.78,3835.243,Lagerquist,3835.242841,55618.47512
103285,49012700,43.22999954,630.54,15,2551768.03,630.542,107332.975,32715.156,Shamineau,32715.15685,2551768.08
103286,49013100,68.75,70.93,15,287034.02,70.926,13784.216,4201.438,Round,4201.437382,287034.0132
103287,49013300,79.12000275,144.83,15,586138.324,144.835,20233.291,6167.12,Crookneck,6167.119413,586138.3161
103288,49013600,54.86000061,23.21,15,93934.107,23.211,9728.551,2965.268,Ham,2965.268193,93934.10305
103289,49013700,30.04999924,357.29,15,1445916.049,357.286,132685.707,40442.684,Fish Trap,40442.68338,1445916.051
103290,49014000,27.25,65.47,15,264958.709,65.471,35653.619,10867.245,Cedar,10867.24449,264958.7089
103291,49032300,58.90999985,692.65,15,2803108.427,692.648,196769.219,59975.378,Zebulon Pike,59975.37782,2803108.425
103292,50000200,99.98999786,40,15,161884.139,40.002,7813.308,2381.501,East Side,2381.50114,161884.1386
103293,50000300,93.25,17.15,15,69390.2,17.146,7765.607,2366.962,Mill Pond,2366.961122,69390.1994
103294,50001500,100,3.75,15,15173.832,3.749,1798.625,548.223,LeRoy Sand Pit,548.2226371,15173.83155
103295,51001800,100,126.9,15,513553.848,126.899,8623.076,2628.319,Buffalo,2628.318765,513553.8485
103296,51002400,100,326.04,15,1319458.104,326.038,21652.061,6599.561,Lime,6599.56138,1319458.104
103297,51004000,100,272.55,15,1103000.063,272.551,28456.49,8673.556,Bloody,8673.555429,1103000.07
103298,51004300,100,172.12,15,696556.342,172.119,14493.357,4417.584,Fox,4417.584168,696556.3421
103299,51004600,95.62000275,3370.97,15,13642147.29,3370.975,186872.879,56958.967,Shetek,56958.9685,13642147.34
103300,51006300,100,1144.06,15,4629942.984,1144.059,33447.302,10194.758,Sarah,10194.75814,4629943.003
103301,51006800,100,78.3,15,316872.195,78.299,7854.282,2393.99,Summit,2393.98981,316872.1807
103302,51008200,99.19000244,405.73,15,1641967.9,405.73,20942.493,6383.285,Currant,6383.284572,1641967.9
103303,52000100,29.35000038,3.54,15,14337.804,3.543,7967.567,2428.522,Unnamed (Hallett),2428.520979,14337.8013
103304,52003400,95.23000336,8884.26,15,35954119.43,8884.263,364218.384,111013.985,Swan,111013.9848,35954119.63
103305,53000700,100,197.21,15,798101.928,197.211,15947.213,4860.72,Indian,4860.720154,798101.9279
103306,53001600,100,98.42,15,398304.712,98.421,10375.393,3162.426,Kinbrae,3162.426098,398304.7039
103307,53002100,100,519.28,15,2101503.513,519.282,19278.222,5876.014,West Graham,5876.013724,2101503.485
103308,53002800,99.76999664,775.93,15,3140147.438,775.93,34537.423,10527.028,Okabena,10527.02783,3140147.431
103309,55000400,49.59999847,354.9,15,1436274.889,354.904,178110.351,54288.144,Zumbro,54288.14689,1436274.886
103310,56003100,99.68000031,242.42,15,981040.413,242.415,31033.153,9458.924,Adley,9458.924018,981040.4138
103311,56006600,96.94000244,481.46,15,1948458.724,481.464,65247.253,19887.402,Fish,19887.40242,1948458.696
103312,56006900,67.91999817,134.17,15,542982.029,134.171,34376.099,10477.856,Bear,10477.85599,542982.0285
103313,56007000,100,104.79,15,424067.645,104.787,8806.983,2684.374,Edna,2684.373738,424067.6225
103314,56007900,50.34999847,145.92,15,590548.38,145.925,29062.76,8858.347,Block,8858.346759,590548.3803
103315,56011400,38.06999969,266.5,15,1078518.566,266.502,71137.825,21682.852,West Leaf,21682.85184,1078518.55
103316,56011601,48.50999832,195.17,15,789846.362,195.171,42660.16,13002.843,Middle Leaf,13002.84294,789846.3603
103317,56011602,28.75,118.59,15,479932.928,118.591,40642.205,12387.769,East Leaf,12387.76912,479932.891
103318,56013000,50.22999954,2375.96,15,9615385.17,2375.962,179409.02,54683.979,Big Pine,54683.97918,9615385.179
103319,56013800,41.90999985,831.93,15,3366786.025,831.933,145874.31,44462.579,East Battle,44462.57778,3366786.026
103320,56014001,57.68999863,155.23,15,628216.609,155.232,24614.614,7502.549,Portage (main bay),7502.549258,628216.5997
103321,56014100,62.81999969,3287.88,15,13305885.5,3287.884,216683.783,66045.349,Rush,66045.34784,13305885.46
103322,56014200,36.74000168,764.2,15,3092678.661,764.201,86613.763,26399.928,Little Pine,26399.92792,3092678.665
103323,56016000,86.43000031,638.49,15,2583929.289,638.489,121874.072,37147.291,Spitzer,37147.2908,2583929.311
103324,56020000,51.11000061,84.58,15,342286.27,84.579,21559.661,6571.398,Donalds,6571.397744,342286.2657
103325,56021200,51.34999847,86.98,15,352016.711,86.983,19802.741,6035.887,Boedigheimer,6035.887289,352016.6945
103326,56023800,33.38000107,847.77,15,3430858.721,847.765,154624.94,47129.776,Clitherall,47129.77625,3430858.731
103327,56023900,46.15000153,2570.31,15,10401884.98,2570.306,226321.253,68982.856,West Battle,68982.85805,10401885
103328,56024000,79.5,1044.37,15,4226524.116,1044.374,68812.67,20974.144,Blanche,20974.14416,4226524.125
103329,56024100,56.95000076,201.81,15,816703.563,201.807,31594.24,9629.944,Annie Battle,9629.943523,816703.5466
103330,56024200,47.72999954,6717.2,15,27184131.1,6717.199,410354.71,125076.366,Otter Tail,125076.3656,27184131.14
103331,56024300,41.22999954,669.46,15,2709248.355,669.455,86497.608,26364.524,Marion,26364.5241,2709248.363
103332,56025200,55.68000031,125.29,15,507022.426,125.288,35998.651,10972.411,Middle,10972.40993,507022.4122
103333,56025300,19.30999947,175.19,15,708996.132,175.193,45198.876,13776.645,Eagle,13776.64505,708996.1574
103334,56029800,67.31999969,299.29,15,1211196.551,299.287,38840.121,11838.492,Deer,11838.49248,1211196.568
103335,56030201,44.52999878,235.79,15,954226.447,235.789,40207.736,12255.355,First Silver,12255.3552,954226.4355
103336,56030600,41.97999954,79.06,15,319970.871,79.065,28916.627,8813.805,Elbow,8813.805564,319970.8532
103337,56031000,62.43999863,362.88,15,1468546.153,362.878,42862.176,13064.417,Walker,13064.41735,1468546.147
103338,56032800,39.06000137,513.33,15,2077426.611,513.332,79238.109,24151.824,Little McDonald,24151.82384,2077426.609
103339,56035800,26.87999916,67.59,15,273514.448,67.585,28148.316,8579.624,Scalp,8579.623931,273514.4539
103340,56036000,40.86999893,490.61,15,1985457.736,490.607,96470.641,29404.31,Rose,29404.31059,1985457.738
103341,56036900,34.09999847,65.72,15,265978.095,65.723,32774.466,9989.677,Six,9989.676962,265978.0777
103342,56037700,70.87000275,600.8,15,2431389.621,600.796,74306.55,22648.682,South Turtle,22648.6815,2431389.589
103343,56037800,65.44999695,316.42,15,1280540.295,316.422,58939.349,17964.768,East Lost,17964.76804,1280540.303
103344,56037900,98.22000122,1747.43,15,7071745.281,1747.428,125195.953,38159.803,North Turtle,38159.80303,7071745.289
103345,56038300,82.70999908,6258.35,15,25327210.22,6258.354,330065.287,100604.101,Dead,100604.1015,25327210.18
103346,56038500,58.63000107,2658.62,15,10759272.21,2658.616,327312.399,99765.019,Star,99765.0212,10759272.22
103347,56038601,39.54999924,392.2,15,1587193.901,392.196,64590.631,19687.264,Big McDonald,19687.26466,1587193.902
103348,56038602,32.47999954,193.84,15,784475.2,193.844,55470.074,16907.312,West McDonald,16907.31264,784475.2021
103349,56038603,68.52999878,388.76,15,1573297.125,388.762,60649.992,18486.155,Big McDonald #2,18486.15481,1573297.13
103350,56038700,41.29999924,278.84,15,1128443.094,278.838,81064.694,24708.568,Sybil,24708.56859,1128443.078
103351,56038800,42.79999924,551.59,15,2232234.333,551.585,125096.499,38129.489,Long,38129.48901,2232234.327
103352,56040800,51.16999817,188.7,15,763667.526,188.702,45121.685,13753.117,Sewell,13753.1172,763667.5301
103353,56043700,44.79999924,607.79,15,2459689.62,607.789,119871.019,36536.76,Stalker,36536.75956,2459689.657
103354,56047500,29.13999939,244.18,15,988165.464,244.176,67639.942,20616.696,Pickerel,20616.69576,988165.4708
103355,56053200,48.58000183,307.61,15,1244889.306,307.612,80210.758,24448.288,Leek (Trowbridge),24448.28761,1244889.317
103356,56054800,78.45999908,63.65,15,257583.904,63.649,15267.972,4653.692,Bradbury,4653.691827,257583.9002
103357,56055900,45.97999954,183.68,15,743349.487,183.682,40988.089,12493.194,Clear,12493.19457,743349.4864
103358,56061300,49.97999954,713.52,15,2887580.269,713.521,83197.783,25358.735,Ten Mile,25358.73502,2887580.256
103359,56068200,91.31999969,46.37,15,187649.928,46.368,9092.834,2771.504,Spring,2771.504033,187649.9506
103360,56069100,54.34999847,20.14,15,81500.377,20.139,8951.456,2728.412,Kempfer,2728.411826,81500.37504
103361,56072700,37.11000061,19.27,15,77978.09,19.268,13063.866,3981.874,Fladmark,3981.87453,77978.09594
103362,56074701,43.50999832,2399.72,15,9711519.212,2399.716,229169.783,69851.09,North Lida,69851.08868,9711519.18
103363,56074702,41.36999893,321.03,15,1299202.706,321.033,98254.582,29948.056,South Lida,29948.05673,1299202.711
103364,56074900,49.86999893,712.72,15,2884339.053,712.72,90895.433,27704.983,Crystal,27704.98324,2884339.028
103365,56075900,48.56999969,529.12,15,2141301.941,529.116,116405.677,35480.521,Franklin,35480.52047,2141301.949
103366,56076001,42.65999985,815.49,15,3300228.198,815.486,127477.931,38855.351,Lizzie (north portion),38855.35085,3300228.207
103367,56076002,100,1831.47,15,7411840.006,1831.466,57011.863,17377.251,Rush-Lizzie(south portion,17377.24974,7411840.02
103368,56078100,54.34000015,410.44,15,1661016.698,410.437,70262.234,21415.972,Swan,21415.97168,1661016.694
103369,56078300,60.06000137,39.91,15,161517.234,39.911,24388.99,7433.787,Wright,7433.786942,161517.2391
103370,56078400,37.88999939,287.04,15,1161635.185,287.04,79616.601,24267.188,Long,24267.18903,1161635.182
103371,56078600,40.58000183,1608.25,15,6508486.271,1608.247,201086.745,61291.362,Pelican,61291.36302,6508486.278
103372,56084600,95.83999634,61.67,15,249574.346,61.67,9889.13,3014.213,Iverson,3014.212935,249574.3387
103373,56087700,36.27000046,264.84,15,1071779.129,264.837,53814.136,16402.582,Jewett,16402.58143,1071779.144
103374,56091500,78.58999634,790.9,15,3200714.986,790.897,60959.053,18580.357,Prairie,18580.3571,3200714.986
103375,56092000,100,31.09,15,125824.21,31.091,11439.257,3486.693,Unnamed,3486.692526,125824.2236
103376,56094100,99.30000305,132.45,15,536033.643,132.454,16052.413,4892.785,Pete,4892.785545,536033.6534
103377,56095001,66.36000061,141.27,15,571721.181,141.272,36822.751,11223.597,West Olaf,11223.59698,571721.1747
103378,56095200,99.66999817,531.45,15,2150745.114,531.449,45853.748,13976.25,Grove,13976.25068,2150745.125
103379,56098200,82.16999817,454.45,15,1839135.068,454.45,54676.181,16665.333,Oscar,16665.33319,1839135.072
103380,56103900,99.79000092,157.01,15,635396.43,157.006,23748.718,7238.624,Jacobs,7238.623751,635396.4413
103381,57005100,93.12999725,84.79,15,343146.446,84.791,39159.43,11935.818,Red Lake River Reservoir,11935.81884,343146.4368
103382,58000700,100,79.32,15,321014.951,79.323,7537.354,2297.39,Rock,2297.389968,321014.9509
103383,58002400,51.72999954,36.08,15,146013.623,36.08,17738.552,5406.721,Tamarack,5406.72147,146013.6305
103384,58003100,100,58.7,15,237569.051,58.703,6478.54,1974.663,Pickerel,1974.662894,237569.0427
103385,58003800,100,136.82,15,553720.729,136.824,14648.198,4464.78,Net,4464.779637,553720.7297
103386,58004800,97.27999878,443.25,15,1793827.177,443.255,28670.563,8738.805,Oak,8738.805239,1793827.151
103387,58006200,54.54999924,292.5,15,1183733.551,292.501,67171.77,20473.996,Island,20473.99588,1183733.548
103388,58006700,42.63999939,727.33,15,2943482.54,727.335,87656.914,26717.881,Sturgeon,26717.88099,2943482.554
103389,58006800,37.11999893,40.09,15,162257.723,40.094,18687.673,5696.014,Eleven,5696.014273,162257.7238
103390,58006900,63.47999954,41.51,15,167978.168,41.507,16020.127,4882.944,Twelve,4882.944414,167978.1684
103391,58008100,45.49000168,234.85,15,950428.667,234.851,62951.382,19187.62,Sand,19187.61945,950428.6438
103392,58011900,49.34999847,456.42,15,1847093.762,456.417,123169.672,37542.191,Cross,37542.19162,1847093.766
103393,58012300,14.64999962,77.39,15,313212.494,77.395,51588.101,15724.085,Grindstone,15724.08468,313212.4887
103394,58012800,100,32.72,15,132422.132,32.722,4737.116,1443.876,Bass,1443.875893,132422.124
103395,58013700,81.56999969,182.69,15,739349.995,182.693,28708.608,8750.401,Bass,8750.401284,739349.9943
103396,58013800,44.52000046,177.61,15,718763.549,177.606,51328.142,15644.849,Big Pine,15644.84906,718763.5547
103397,58014200,62.20999908,942.83,15,3815593.263,942.833,94515.595,28808.411,Pokegama,28808.4113,3815593.252
103398,58014600,90.44000244,7.74,15,31313.501,7.738,3563.372,1086.119,Unnamed,1086.119082,31313.50171
103399,59002100,100,2.09,15,8444.006,2.087,1157.826,352.906,Indian Pond,352.9061163,8444.007405
103400,60001500,81.41000366,197.61,15,799704.629,197.607,20277.989,6180.744,Whitefish,6180.743595,799704.6248
103401,60002701,100,83.68,15,338634.464,83.677,12819.447,3907.375,Cross (North East Bay),3907.37524,338634.4679
103402,60002702,84.91999817,140.71,15,569435.997,140.708,18960.046,5779.033,Cross (Main  Basin),5779.033595,569435.987
103403,60002703,100,70.44,15,285074.701,70.442,9041.497,2755.854,Cross (East Bay),2755.854044,285074.7135
103404,60003200,99.72000122,525.12,15,2125143.532,525.123,35133.056,10708.577,Turtle,10708.57692,2125143.516
103405,60013000,50.63999939,25.15,15,101762.827,25.146,9869.707,3008.293,Store,3008.292693,101762.8287
103406,60014200,70.63999939,69.43,15,280997.159,69.434,20394.292,6216.193,Hill River,6216.19277,280997.1534
103407,60018900,100,224.83,15,909868.663,224.829,14926.971,4549.75,Cameron,4549.75006,909868.6791
103408,60020200,47.68000031,145.3,15,588007.592,145.297,34122.164,10400.456,Sarah,10400.45655,588007.5577
103409,60021400,99.62999725,254.71,15,1030808.797,254.713,16475.847,5021.848,Badger,5021.848321,1030808.835
103410,60021700,47.06999969,376.24,15,1522627.923,376.241,111031.123,33842.354,Union,33842.35402,1522627.932
